Id,UserId,Name,Date,Class,TagBased
1276,782,Teacher,2010-08-06T17:57:26.650,3,False
1277,219,Supporter,2010-08-06T18:02:26.877,3,False
1278,634,Teacher,2010-08-06T18:32:26.693,3,False
1279,791,Scholar,2010-08-06T18:47:26.773,3,False
1280,227,Supporter,2010-08-06T18:57:26.660,3,False
1281,795,Autobiographer,2010-08-06T18:57:26.707,3,False
1283,671,Student,2010-08-06T19:37:26.830,3,False
1284,697,Supporter,2010-08-06T19:37:26.923,3,False
1285,795,Student,2010-08-06T19:42:27.103,3,False
1286,791,Student,2010-08-06T19:57:26.980,3,False
1287,762,Supporter,2010-08-06T20:07:26.990,3,False
1288,521,Self-Learner,2010-08-06T21:12:27.240,3,False
1289,170,Editor,2010-08-06T22:22:27.787,3,False
1290,798,Supporter,2010-08-06T22:22:27.910,3,False
1291,595,Supporter,2010-08-07T00:52:28.870,3,False
1292,159,Nice Question,2010-08-07T00:52:28.963,3,False
1294,795,Editor,2010-08-07T03:12:29.050,3,False
1295,799,Editor,2010-08-07T03:57:29.413,3,False
1297,189,Editor,2010-08-07T07:22:32.353,3,False
1298,795,Teacher,2010-08-07T09:02:31.890,3,False
1299,352,Editor,2010-08-07T09:32:31.973,3,False
1300,380,Editor,2010-08-07T10:07:31.853,3,False
1301,380,Supporter,2010-08-07T10:07:32.010,3,False
1302,778,Teacher,2010-08-07T10:42:31.780,3,False
1303,650,Supporter,2010-08-07T10:52:31.783,3,False
1304,650,Scholar,2010-08-07T10:52:31.817,3,False
1305,650,Editor,2010-08-07T11:07:31.917,3,False
1306,778,Autobiographer,2010-08-07T11:47:32.090,3,False
1307,326,Supporter,2010-08-07T11:57:32.153,3,False
1308,808,Autobiographer,2010-08-07T13:02:32.527,3,False
1309,807,Supporter,2010-08-07T13:37:32.550,3,False
1310,159,Good Answer,2010-08-07T13:37:32.613,2,False
1311,813,Autobiographer,2010-08-07T16:17:37.013,3,False
1312,795,Supporter,2010-08-07T16:27:37.063,3,False
1313,601,Editor,2010-08-07T18:42:37.887,3,False
1314,23,Guru,2010-08-07T20:42:37.650,2,False
1315,170,Scholar,2010-08-07T22:22:37.973,3,False
1316,807,Scholar,2010-08-07T22:37:37.880,3,False
1317,816,Autobiographer,2010-08-07T23:42:38.080,3,False
1318,159,Nice Answer,2010-08-08T02:24:15.547,3,False
1319,223,Nice Answer,2010-08-08T02:24:15.593,3,False
1321,819,Autobiographer,2010-08-08T06:24:17.897,3,False
1322,807,Student,2010-08-08T11:34:19.190,3,False
1323,822,Autobiographer,2010-08-08T16:14:19.277,3,False
1324,823,Autobiographer,2010-08-08T18:14:23.087,3,False
1325,740,Supporter,2010-08-08T19:59:20.877,3,False
1326,740,Critic,2010-08-08T19:59:20.940,3,False
1327,826,Autobiographer,2010-08-09T00:29:23.517,3,False
1328,805,Teacher,2010-08-09T01:39:21.223,3,False
1329,805,Editor,2010-08-09T01:59:21.393,3,False
1331,352,Student,2010-08-09T06:59:34.407,3,False
1332,369,Teacher,2010-08-09T08:14:31.263,3,False
1334,352,Scholar,2010-08-09T08:14:31.450,3,False
1335,509,Critic,2010-08-09T08:19:31.327,3,False
1336,828,Autobiographer,2010-08-09T09:24:32.723,3,False
1337,829,Autobiographer,2010-08-09T09:24:32.757,3,False
1338,665,Editor,2010-08-09T11:09:33.560,3,False
1339,665,Cleanup,2010-08-09T11:14:33.630,3,False
1340,831,Autobiographer,2010-08-09T11:19:33.670,3,False
1341,5,Nice Answer,2010-08-09T11:34:33.953,3,False
1342,557,Teacher,2010-08-09T11:39:34.037,3,False
1343,601,Commentator,2010-08-09T12:24:34.367,3,False
1344,61,Commentator,2010-08-09T15:09:33.233,3,False
1347,51,Supporter,2010-08-09T17:34:49.787,3,False
1348,588,Supporter,2010-08-09T17:54:49.450,3,False
1349,394,Scholar,2010-08-09T17:54:49.497,3,False
1350,291,Teacher,2010-08-09T20:19:49.843,3,False
1351,291,Editor,2010-08-09T20:29:49.897,3,False
1352,838,Supporter,2010-08-09T20:49:50.007,3,False
1354,189,Teacher,2010-08-09T23:59:50.600,3,False
1355,221,Teacher,2010-08-09T23:59:50.693,3,False
1358,842,Supporter,2010-08-10T00:04:50.577,3,False
1359,795,Scholar,2010-08-10T00:34:50.793,3,False
1360,840,Scholar,2010-08-10T00:59:51.060,3,False
1361,844,Autobiographer,2010-08-10T01:09:50.973,3,False
1362,833,Student,2010-08-10T04:34:51.967,3,False
1364,851,Student,2010-08-10T07:04:52.293,3,False
1365,840,Student,2010-08-10T08:39:51.410,3,False
1366,665,Student,2010-08-10T09:29:51.190,3,False
1367,852,Student,2010-08-10T09:39:51.203,3,False
1368,442,Commentator,2010-08-10T11:19:51.127,3,False
1370,94,Teacher,2010-08-10T14:49:51.373,3,False
1371,582,Commentator,2010-08-10T14:59:51.553,3,False
1373,493,Critic,2010-08-10T17:14:51.547,3,False
1374,857,Autobiographer,2010-08-10T22:04:52.450,3,False
1375,856,Teacher,2010-08-10T22:24:52.587,3,False
1376,858,Supporter,2010-08-10T22:39:52.590,3,False
1377,561,Supporter,2010-08-10T22:49:52.560,3,False
1378,746,Supporter,2010-08-10T23:24:52.927,3,False
1379,858,Editor,2010-08-10T23:34:52.800,3,False
1380,665,Supporter,2010-08-11T02:04:53.390,3,False
1381,511,Autobiographer,2010-08-11T02:04:53.420,3,False
1382,46,Nice Answer,2010-08-11T02:04:53.437,3,False
1383,781,Supporter,2010-08-11T02:59:53.537,3,False
1384,485,Student,2010-08-11T06:29:54.240,3,False
1385,865,Autobiographer,2010-08-11T07:29:54.120,3,False
1386,27,Supporter,2010-08-11T09:19:53.850,3,False
1387,665,Scholar,2010-08-11T11:04:54.137,3,False
1388,734,Supporter,2010-08-11T11:59:54.260,3,False
1389,609,Teacher,2010-08-11T12:34:54.187,3,False
1390,862,Student,2010-08-11T12:59:54.120,3,False
1391,869,Supporter,2010-08-11T13:29:54.097,3,False
1392,871,Supporter,2010-08-11T14:09:54.030,3,False
1393,485,Commentator,2010-08-11T14:34:54.033,3,False
1394,869,Teacher,2010-08-11T14:59:54.003,3,False
1395,857,Student,2010-08-11T15:19:54.013,3,False
1396,870,Scholar,2010-08-11T15:34:54.033,3,False
1397,870,Student,2010-08-11T16:24:54.083,3,False
1398,287,Nice Answer,2010-08-11T17:49:55.707,3,False
1399,876,Supporter,2010-08-11T18:39:55.670,3,False
1400,873,Teacher,2010-08-11T18:44:55.643,3,False
1401,877,Supporter,2010-08-11T19:29:55.813,3,False
1403,879,Autobiographer,2010-08-11T21:04:56.113,3,False
1404,882,Autobiographer,2010-08-11T21:44:56.300,3,False
1405,572,Teacher,2010-08-11T22:59:56.427,3,False
1406,880,Teacher,2010-08-11T23:24:56.417,3,False
1407,884,Autobiographer,2010-08-11T23:59:56.650,3,False
1408,291,Student,2010-08-12T01:19:56.927,3,False
1410,881,Teacher,2010-08-12T02:24:57.377,3,False
1412,776,Scholar,2010-08-12T04:04:57.850,3,False
1413,485,Scholar,2010-08-12T04:40:01.437,3,False
1414,183,Commentator,2010-08-12T06:09:58.213,3,False
1415,876,Student,2010-08-12T07:14:58.123,3,False
1416,213,Scholar,2010-08-12T07:44:57.957,3,False
1417,888,Supporter,2010-08-12T08:14:57.683,3,False
1419,702,Supporter,2010-08-12T10:44:57.890,3,False
1420,890,Student,2010-08-12T10:59:57.900,3,False
1421,702,Editor,2010-08-12T11:04:57.890,3,False
1422,830,Teacher,2010-08-12T12:04:57.910,3,False
1423,890,Supporter,2010-08-12T13:04:57.947,3,False
1424,509,Organizer,2010-08-12T13:24:57.963,3,False
1425,713,Tumbleweed,2010-08-12T13:49:57.983,3,False
1426,520,Editor,2010-08-12T16:09:57.850,3,False
1427,795,Commentator,2010-08-12T16:24:58.180,3,False
1428,887,Teacher,2010-08-12T16:49:57.873,3,False
1429,899,Autobiographer,2010-08-12T20:09:58.527,3,False
1430,572,Student,2010-08-12T20:49:58.667,3,False
1431,900,Teacher,2010-08-12T20:59:58.640,3,False
1432,847,Editor,2010-08-12T20:59:58.860,3,False
1433,901,Autobiographer,2010-08-12T22:19:59.107,3,False
1434,110,Student,2010-08-12T22:29:58.847,3,False
1435,900,Supporter,2010-08-12T22:29:58.973,3,False
1436,902,Autobiographer,2010-08-12T22:54:58.973,3,False
1437,903,Autobiographer,2010-08-12T23:04:58.990,3,False
1438,511,Commentator,2010-08-12T23:19:59.200,3,False
1439,110,Scholar,2010-08-12T23:39:59.260,3,False
1440,572,Supporter,2010-08-13T00:29:59.270,3,False
1441,906,Autobiographer,2010-08-13T01:09:59.533,3,False
1444,110,Teacher,2010-08-13T03:35:00.037,3,False
1446,911,Autobiographer,2010-08-13T04:50:00.533,3,False
1447,850,Student,2010-08-13T05:25:00.587,3,False
1448,830,Student,2010-08-13T05:45:00.723,3,False
1449,339,Commentator,2010-08-13T07:40:00.633,3,False
1450,912,Autobiographer,2010-08-13T08:30:00.153,3,False
1451,913,Autobiographer,2010-08-13T08:50:00.183,3,False
1452,110,Self-Learner,2010-08-13T12:45:01.320,3,False
1453,236,Supporter,2010-08-13T12:55:01.317,3,False
1454,900,Nice Answer,2010-08-13T12:55:01.363,3,False
1456,394,Teacher,2010-08-13T14:50:01.440,3,False
1457,919,Autobiographer,2010-08-13T15:35:01.603,3,False
1458,334,Editor,2010-08-13T16:30:01.667,3,False
1460,923,Autobiographer,2010-08-13T17:55:01.757,3,False
1461,279,Commentator,2010-08-13T17:55:01.773,3,False
1462,291,Scholar,2010-08-13T18:10:01.850,3,False
1463,926,Autobiographer,2010-08-13T18:25:01.790,3,False
1464,928,Autobiographer,2010-08-13T18:35:01.783,3,False
1465,929,Autobiographer,2010-08-13T20:10:02.097,3,False
1466,930,Autobiographer,2010-08-13T20:55:02.020,3,False
1467,931,Autobiographer,2010-08-13T22:25:02.297,3,False
1468,503,Supporter,2010-08-13T22:45:02.480,3,False
1469,174,Organizer,2010-08-13T23:30:02.673,3,False
1470,933,Autobiographer,2010-08-13T23:30:02.893,3,False
1471,110,Commentator,2010-08-14T00:50:04.390,3,False
1472,110,Editor,2010-08-14T01:25:07.593,3,False
1473,530,Supporter,2010-08-14T01:25:07.733,3,False
1474,887,Supporter,2010-08-14T07:30:09.780,3,False
1475,183,Organizer,2010-08-14T08:05:09.617,3,False
1476,799,Scholar,2010-08-14T09:20:09.650,3,False
1477,22,Nice Question,2010-08-14T09:45:09.957,3,False
1478,939,Teacher,2010-08-14T11:30:19.077,3,False
1479,8,Nice Question,2010-08-14T11:30:19.170,3,False
1480,850,Scholar,2010-08-14T12:45:44.000,3,False
1481,919,Teacher,2010-08-14T13:25:43.697,3,False
1482,941,Autobiographer,2010-08-14T14:55:43.107,3,False
1483,87,Nice Answer,2010-08-14T18:20:43.443,3,False
1484,942,Teacher,2010-08-14T19:25:43.430,3,False
1485,573,Teacher,2010-08-14T19:35:43.563,3,False
1486,847,Student,2010-08-14T19:35:43.687,3,False
1487,944,Autobiographer,2010-08-14T19:40:43.503,3,False
1488,945,Supporter,2010-08-14T20:00:43.223,3,False
1489,945,Autobiographer,2010-08-14T20:00:43.237,3,False
1490,938,Supporter,2010-08-14T23:35:49.433,3,False
1491,159,Nice Question,2010-08-14T23:35:49.447,3,False
1492,862,Scholar,2010-08-15T00:05:49.593,3,False
1493,34,Scholar,2010-08-15T02:27:30.993,3,False
1495,862,Editor,2010-08-15T03:32:34.423,3,False
1496,511,Critic,2010-08-15T06:37:45.310,3,False
1498,903,Supporter,2010-08-15T11:47:55.187,3,False
1499,251,Nice Answer,2010-08-15T11:47:55.280,3,False
1500,319,Scholar,2010-08-15T13:18:06.703,3,False
1501,198,Editor,2010-08-15T15:33:06.413,3,False
1502,952,Student,2010-08-15T16:13:06.477,3,False
1503,956,Supporter,2010-08-15T16:38:06.690,3,False
1504,956,Critic,2010-08-15T16:38:06.703,3,False
1505,36,Nice Answer,2010-08-15T20:18:07.983,3,False
1506,749,Teacher,2010-08-15T20:43:08.783,3,False
1507,504,Supporter,2010-08-15T21:13:11.260,3,False
1508,282,Scholar,2010-08-15T23:43:12.120,3,False
1509,805,Supporter,2010-08-16T00:13:12.120,3,False
1510,959,Teacher,2010-08-16T01:23:12.063,3,False
1511,957,Teacher,2010-08-16T06:18:32.530,3,False
1512,961,Supporter,2010-08-16T06:18:32.717,3,False
1513,438,Critic,2010-08-16T06:43:32.510,3,False
1514,913,Scholar,2010-08-16T08:48:32.450,3,False
1515,937,Editor,2010-08-16T09:03:32.370,3,False
1517,913,Student,2010-08-16T09:23:32.450,3,False
1518,887,Editor,2010-08-16T09:28:32.470,3,False
1519,172,Student,2010-08-16T13:03:32.657,3,False
1520,937,Student,2010-08-16T13:03:32.780,3,False
1523,8,Nice Question,2010-08-16T15:33:33.097,3,False
1524,729,Supporter,2010-08-16T15:43:33.027,3,False
1525,847,Scholar,2010-08-16T15:48:32.993,3,False
1527,968,Autobiographer,2010-08-16T17:38:42.190,3,False
1528,968,Supporter,2010-08-16T18:23:42.270,3,False
1529,188,Nice Answer,2010-08-16T18:28:42.150,3,False
1530,968,Editor,2010-08-16T18:33:42.080,3,False
1531,971,Autobiographer,2010-08-16T19:03:41.987,3,False
1532,972,Supporter,2010-08-16T19:33:42.330,3,False
1533,972,Autobiographer,2010-08-16T19:33:42.363,3,False
1534,603,Commentator,2010-08-16T19:43:42.540,3,False
1535,959,Autobiographer,2010-08-16T21:53:43.047,3,False
1536,927,Teacher,2010-08-16T22:03:43.083,3,False
1538,569,Supporter,2010-08-16T23:23:43.380,3,False
1539,569,Scholar,2010-08-16T23:23:43.393,3,False
1543,159,Enthusiast,2010-08-17T00:23:43.680,2,False
1544,569,Student,2010-08-17T01:13:43.700,3,False
1545,74,Enthusiast,2010-08-17T02:18:44.200,2,False
1546,968,Student,2010-08-17T02:43:44.157,3,False
1547,279,Editor,2010-08-17T03:38:44.327,3,False
1548,144,Commentator,2010-08-17T05:28:45.120,3,False
1549,39,Enthusiast,2010-08-17T06:13:45.357,2,False
1550,976,Autobiographer,2010-08-17T06:33:45.300,3,False
1551,976,Supporter,2010-08-17T06:43:45.297,3,False
1552,5,Enthusiast,2010-08-17T06:48:45.550,2,False
1553,978,Supporter,2010-08-17T09:53:45.117,3,False
1554,978,Autobiographer,2010-08-17T09:53:45.163,3,False
1555,977,Student,2010-08-17T11:08:45.270,3,False
1556,183,Nice Question,2010-08-17T12:53:45.197,3,False
1557,968,Scholar,2010-08-17T14:43:45.737,3,False
1558,980,Autobiographer,2010-08-17T15:33:46.853,3,False
1559,933,Supporter,2010-08-17T16:08:50.463,3,False
1560,979,Teacher,2010-08-17T16:48:50.283,3,False
1561,979,Student,2010-08-17T16:53:50.293,3,False
1562,981,Autobiographer,2010-08-17T17:13:50.370,3,False
1563,919,Student,2010-08-17T17:43:50.383,3,False
1564,979,Supporter,2010-08-17T18:08:50.443,3,False
1565,919,Supporter,2010-08-17T18:43:50.607,3,False
1566,983,Autobiographer,2010-08-17T18:43:50.637,3,False
1567,890,Scholar,2010-08-17T18:43:50.683,3,False
1569,601,Student,2010-08-17T19:28:50.650,3,False
1570,835,Student,2010-08-17T20:43:51.267,3,False
1571,919,Editor,2010-08-17T22:13:51.457,3,False
1572,561,Student,2010-08-18T00:03:58.267,3,False
1573,985,Autobiographer,2010-08-18T02:44:04.977,3,False
1574,850,Editor,2010-08-18T02:59:04.990,3,False
1575,190,Enthusiast,2010-08-18T04:59:05.570,2,False
1576,850,Supporter,2010-08-18T07:09:05.713,3,False
1577,704,Supporter,2010-08-18T08:19:05.480,3,False
1578,977,Supporter,2010-08-18T08:19:05.497,3,False
1579,977,Scholar,2010-08-18T08:19:05.527,3,False
1580,986,Editor,2010-08-18T08:39:06.137,3,False
1581,986,Student,2010-08-18T08:59:06.040,3,False
1582,979,Editor,2010-08-18T10:19:06.240,3,False
1583,66,Good Question,2010-08-18T11:14:06.777,2,False
1584,283,Student,2010-08-18T13:19:06.270,3,False
1585,988,Student,2010-08-18T14:04:06.287,3,False
1586,990,Autobiographer,2010-08-18T14:44:06.333,3,False
1587,986,Supporter,2010-08-18T15:19:06.537,3,False
1588,988,Supporter,2010-08-18T15:24:06.447,3,False
1589,990,Student,2010-08-18T15:34:06.437,3,False
1590,990,Supporter,2010-08-18T15:34:06.577,3,False
1591,990,Editor,2010-08-18T15:44:06.627,3,False
1592,196,Nice Question,2010-08-18T15:49:06.530,3,False
1593,991,Autobiographer,2010-08-18T16:44:06.533,3,False
1595,56,Student,2010-08-18T18:04:06.493,3,False
1596,559,Editor,2010-08-18T18:39:06.767,3,False
1597,919,Commentator,2010-08-18T18:54:06.750,3,False
1598,961,Teacher,2010-08-18T19:14:10.283,3,False
1599,930,Student,2010-08-18T21:34:20.153,3,False
1600,776,Autobiographer,2010-08-18T23:14:20.490,3,False
1602,159,Disciplined,2010-08-19T00:39:20.923,3,False
1603,994,Student,2010-08-19T01:34:20.883,3,False
1604,101,Teacher,2010-08-19T02:04:20.903,3,False
1605,993,Student,2010-08-19T02:44:21.120,3,False
1606,995,Editor,2010-08-19T03:24:21.313,3,False
1608,597,Teacher,2010-08-19T04:59:21.963,3,False
1609,997,Student,2010-08-19T06:24:22.167,3,False
1610,996,Student,2010-08-19T06:49:22.290,3,False
1611,273,Supporter,2010-08-19T06:49:22.383,3,False
1612,273,Scholar,2010-08-19T06:49:22.413,3,False
1613,830,Editor,2010-08-19T06:54:22.217,3,False
1614,283,Scholar,2010-08-19T07:29:21.963,3,False
1615,995,Teacher,2010-08-19T07:54:29.080,3,False
1616,930,Teacher,2010-08-19T08:59:28.643,3,False
1617,994,Critic,2010-08-19T09:39:28.623,3,False
1618,78,Student,2010-08-19T10:29:28.570,3,False
1619,78,Scholar,2010-08-19T10:29:28.710,3,False
1620,991,Student,2010-08-19T10:59:28.673,3,False
1621,1001,Autobiographer,2010-08-19T11:24:28.617,3,False
1622,1001,Student,2010-08-19T12:34:28.733,3,False
1623,521,Commentator,2010-08-19T12:39:28.833,3,False
1624,1001,Supporter,2010-08-19T12:44:28.667,3,False
1625,994,Teacher,2010-08-19T13:34:28.713,3,False
1627,1004,Student,2010-08-19T15:29:28.803,3,False
1628,988,Scholar,2010-08-19T17:04:28.797,3,False
1629,993,Supporter,2010-08-19T17:34:28.840,3,False
1630,1010,Autobiographer,2010-08-19T17:34:28.857,3,False
1631,1007,Student,2010-08-19T18:14:28.967,3,False
1632,1011,Student,2010-08-19T19:54:29.280,3,False
1633,652,Student,2010-08-19T20:29:29.447,3,False
1634,1013,Teacher,2010-08-19T21:39:29.593,3,False
1635,990,Scholar,2010-08-19T21:54:29.623,3,False
1636,881,Supporter,2010-08-19T22:19:29.573,3,False
1637,979,Scholar,2010-08-19T23:04:29.787,3,False
1638,1016,Supporter,2010-08-19T23:44:29.843,3,False
1639,881,Editor,2010-08-19T23:54:29.717,3,False
1640,1017,Autobiographer,2010-08-20T00:54:29.907,3,False
1641,840,Supporter,2010-08-20T01:14:30.023,3,False
1642,1007,Scholar,2010-08-20T13:19:49.610,3,False
1643,449,Editor,2010-08-20T13:54:49.553,3,False
1645,990,Promoter,2010-08-20T17:14:35.977,3,False
1647,1025,Autobiographer,2010-08-20T18:34:40.063,3,False
1648,993,Scholar,2010-08-20T20:14:40.267,3,False
1649,961,Student,2010-08-20T21:19:39.883,3,False
1650,1025,Student,2010-08-20T21:24:39.957,3,False
1651,991,Supporter,2010-08-20T22:04:39.963,3,False
1652,991,Scholar,2010-08-20T22:04:39.993,3,False
1653,1029,Student,2010-08-20T22:44:39.987,3,False
1654,830,Supporter,2010-08-20T22:59:40.150,3,False
1655,2,Supporter,2010-08-21T00:39:40.680,3,False
1656,1030,Autobiographer,2010-08-21T04:24:46.917,3,False
1657,930,Supporter,2010-08-21T21:15:08.333,3,False
1658,1035,Supporter,2010-08-21T23:00:08.093,3,False
1659,172,Supporter,2010-08-21T23:20:08.093,3,False
1661,1036,Teacher,2010-08-22T03:20:08.590,3,False
1662,1041,Autobiographer,2010-08-22T04:10:08.843,3,False
1663,835,Supporter,2010-08-22T04:25:08.933,3,False
1664,1036,Supporter,2010-08-22T04:45:08.937,3,False
1665,1026,Student,2010-08-22T09:35:41.910,3,False
1666,1032,Supporter,2010-08-22T09:35:42.067,3,False
1668,110,Critic,2010-08-22T10:35:43.920,3,False
1670,635,Teacher,2010-08-22T17:05:45.267,3,False
1671,170,Critic,2010-08-22T19:10:45.340,3,False
1672,1048,Supporter,2010-08-22T19:40:46.713,3,False
1673,1049,Autobiographer,2010-08-22T19:45:46.767,3,False
1675,1036,Autobiographer,2010-08-23T00:45:53.377,3,False
1676,1043,Editor,2010-08-23T01:10:53.327,3,False
1678,183,Enthusiast,2010-08-23T03:35:53.690,2,False
1679,1043,Student,2010-08-23T06:35:53.573,3,False
1680,1049,Student,2010-08-23T06:55:53.517,3,False
1682,930,Editor,2010-08-23T10:30:54.090,3,False
1683,1026,Supporter,2010-08-23T12:00:54.320,3,False
1684,1043,Scholar,2010-08-23T12:05:54.280,3,False
1685,1059,Supporter,2010-08-23T12:45:54.080,3,False
1686,919,Organizer,2010-08-23T14:20:54.077,3,False
1688,1029,Scholar,2010-08-23T14:35:54.250,3,False
1689,877,Organizer,2010-08-23T15:30:54.620,3,False
1690,877,Autobiographer,2010-08-23T15:30:54.837,3,False
1691,1063,Autobiographer,2010-08-23T16:15:54.780,3,False
1692,1064,Supporter,2010-08-23T16:25:54.783,3,False
1693,1036,Editor,2010-08-23T16:30:54.777,3,False
1694,956,Teacher,2010-08-23T17:05:54.737,3,False
1695,1066,Autobiographer,2010-08-23T17:10:54.807,3,False
1696,350,Supporter,2010-08-23T17:20:54.807,3,False
1697,672,Teacher,2010-08-23T19:30:54.753,3,False
1699,973,Supporter,2010-08-23T23:30:56.127,3,False
1700,334,Enthusiast,2010-08-24T00:50:56.407,2,False
1701,1072,Editor,2010-08-24T01:05:56.423,3,False
1702,937,Supporter,2010-08-24T06:20:57.023,3,False
1703,937,Critic,2010-08-24T06:20:57.053,3,False
1704,937,Scholar,2010-08-24T06:20:57.180,3,False
1705,1072,Student,2010-08-24T09:40:57.590,3,False
1706,442,Student,2010-08-24T11:15:57.413,3,False
1707,449,Autobiographer,2010-08-24T12:00:57.387,3,False
1708,956,Student,2010-08-24T12:40:57.260,3,False
1709,364,Commentator,2010-08-24T14:30:57.537,3,False
1710,449,Critic,2010-08-24T14:35:57.760,3,False
1711,956,Editor,2010-08-24T15:55:58.123,3,False
1712,1077,Autobiographer,2010-08-24T16:15:58.147,3,False
1713,956,Scholar,2010-08-24T17:30:58.433,3,False
1714,319,Nice Question,2010-08-24T18:25:58.350,3,False
1715,1068,Teacher,2010-08-24T19:30:58.160,3,False
1716,919,Scholar,2010-08-24T22:30:59.040,3,False
1717,25,Scholar,2010-08-24T22:55:59.053,3,False
1718,511,Scholar,2010-08-24T23:10:58.983,3,False
1719,69,Taxonomist,2010-08-25T02:00:59.243,2,False
1720,485,Enthusiast,2010-08-25T03:31:07.220,2,False
1721,840,Editor,2010-08-25T04:06:07.187,3,False
1722,1080,Teacher,2010-08-25T07:11:07.643,3,False
1723,666,Student,2010-08-25T13:16:07.373,3,False
1724,1083,Supporter,2010-08-25T13:16:07.560,3,False
1725,666,Autobiographer,2010-08-25T13:56:07.213,3,False
1726,990,Benefactor,2010-08-25T14:36:07.430,3,False
1727,319,Commentator,2010-08-25T14:56:07.450,3,False
1728,966,Teacher,2010-08-25T15:41:07.483,3,False
1729,1084,Editor,2010-08-25T16:01:07.530,3,False
1730,1085,Autobiographer,2010-08-25T16:31:07.607,3,False
1731,1084,Student,2010-08-25T16:41:07.700,3,False
1732,428,Student,2010-08-25T16:56:09.733,3,False
1733,1080,Editor,2010-08-25T17:46:09.683,3,False
1734,154,Teacher,2010-08-25T17:51:10.003,3,False
1735,890,Nice Question,2010-08-25T17:56:09.840,3,False
1736,251,Nice Answer,2010-08-25T18:16:09.737,3,False
1737,930,Critic,2010-08-25T18:21:09.667,3,False
1738,1088,Autobiographer,2010-08-25T20:51:09.847,3,False
1739,930,Commentator,2010-08-25T21:11:09.870,3,False
1741,1090,Student,2010-08-26T00:01:10.677,3,False
1742,937,Commentator,2010-08-26T00:51:11.007,3,False
1743,352,Critic,2010-08-26T01:36:10.960,3,False
1744,705,Teacher,2010-08-26T02:26:11.033,3,False
1745,861,Student,2010-08-26T07:06:17.947,3,False
1746,442,Scholar,2010-08-26T07:21:17.900,3,False
1747,1092,Autobiographer,2010-08-26T09:06:17.720,3,False
1748,1091,Student,2010-08-26T09:21:17.673,3,False
1749,428,Editor,2010-08-26T09:56:17.723,3,False
1750,290,Supporter,2010-08-26T11:16:17.613,3,False
1751,290,Critic,2010-08-26T11:16:17.627,3,False
1752,888,Scholar,2010-08-26T11:26:17.673,3,False
1753,1094,Student,2010-08-26T13:06:17.663,3,False
1754,279,Organizer,2010-08-26T13:11:17.513,3,False
1756,1094,Scholar,2010-08-26T13:31:17.537,3,False
1757,442,Self-Learner,2010-08-26T13:46:17.490,3,False
1758,666,Scholar,2010-08-26T14:26:17.473,3,False
1759,1098,Autobiographer,2010-08-26T17:21:17.967,3,False
1760,1101,Supporter,2010-08-26T21:26:25.000,3,False
1761,1101,Autobiographer,2010-08-26T21:26:25.017,3,False
1762,8,Nice Question,2010-08-26T21:31:25.107,3,False
1763,601,Enthusiast,2010-08-27T03:26:27.097,2,False
1764,74,Scholar,2010-08-27T03:31:27.123,3,False
1765,188,Supporter,2010-08-27T05:46:27.510,3,False
1766,188,Scholar,2010-08-27T05:46:27.540,3,False
1767,1104,Supporter,2010-08-27T06:51:27.640,3,False
1768,108,Scholar,2010-08-27T11:31:29.363,3,False
1769,1105,Teacher,2010-08-27T12:01:29.253,3,False
1770,190,Scholar,2010-08-27T12:26:29.413,3,False
1771,1076,Teacher,2010-08-27T14:51:29.447,3,False
1772,1084,Supporter,2010-08-27T15:16:29.467,3,False
1773,1084,Scholar,2010-08-27T15:16:29.577,3,False
1774,1076,Supporter,2010-08-27T15:26:29.447,3,False
1775,1084,Commentator,2010-08-27T17:46:29.580,3,False
1776,159,Nice Answer,2010-08-27T18:51:29.587,3,False
1777,215,Nice Answer,2010-08-27T18:51:29.647,3,False
1778,1098,Editor,2010-08-27T19:16:29.473,3,False
1780,215,Enlightened,2010-08-27T19:36:29.697,2,False
1781,339,Nice Answer,2010-08-27T19:56:29.440,3,False
1782,1036,Student,2010-08-27T20:26:29.613,3,False
1783,1106,Student,2010-08-27T22:26:49.470,3,False
1784,556,Supporter,2010-08-27T22:51:49.440,3,False
1785,556,Critic,2010-08-27T22:51:49.453,3,False
1786,1098,Student,2010-08-27T23:11:49.593,3,False
1787,1109,Autobiographer,2010-08-28T03:24:14.577,3,False
1788,339,Enlightened,2010-08-28T03:40:26.577,2,False
1789,985,Supporter,2010-08-28T03:45:26.477,3,False
1790,1106,Editor,2010-08-28T04:31:27.627,3,False
1791,1107,Teacher,2010-08-28T07:00:56.427,3,False
1792,966,Editor,2010-08-28T09:52:33.670,3,False
1793,966,Supporter,2010-08-28T10:02:33.670,3,False
1794,8,Nice Answer,2010-08-28T13:27:34.277,3,False
1795,881,Critic,2010-08-28T13:47:34.317,3,False
1796,1105,Autobiographer,2010-08-28T15:02:34.483,3,False
1797,1106,Scholar,2010-08-28T19:07:35.260,3,False
1799,89,Nice Answer,2010-08-29T13:16:43.840,3,False
1800,857,Scholar,2010-08-29T18:21:43.887,3,False
1801,13,Nice Answer,2010-08-29T18:51:43.953,3,False
1802,1115,Autobiographer,2010-08-29T19:21:43.943,3,False
1803,1106,Supporter,2010-08-29T22:07:51.737,3,False
1804,1117,Editor,2010-08-29T23:22:51.963,3,False
1805,1117,Student,2010-08-30T03:27:52.623,3,False
